id,name,latitude,longitude,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,extra_people,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
13669224,"Beautiful, sunny 1BR apartment in prime location",42.35290754,-71.06339268,42.35290754,-71.06339268,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo,""Laptop Friendly Workspace""}",$200.00 ,$120.00 ,$40.00 ,$30.00 ,9,9,10,10,10,10,f,moderate,2.67
70481,Beacon Hill 1bed facing Beacon St,42.35738233,-71.06161726,42.35738233,-71.06161726,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$175.00 ,"$1,000.00 ",$150.00 ,$0.00 ,10,9,10,9,10,9,f,strict,0.09
14897997,Stylish 2BR in Downtown Boston,42.35859015,-71.05514432,42.35859015,-71.05514432,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$249.00 ,$400.00 ,$95.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,t,strict,NA
11866651,3 BR|2.5 BA Renovated House Parking Top Location,42.35076076,-71.0658508,42.35076076,-71.0658508,House,Entire home/apt,10,2.5,3,9,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$350.00 ,$500.00 ,$250.00 ,$50.00 ,10,10,10,10,10,10,t,strict,8.22
4574921,"2 bed, 2 bath in heart of Boston!",42.35623161,-71.06067249,42.35623161,-71.06067249,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",$300.00 ,$125.00 ,$80.00 ,$20.00 ,9,8,9,9,9,9,f,moderate,3.77
13275308,Stunning and Spacious in City Center,42.35814949,-71.05479107,42.35814949,-71.05479107,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$375.00 ,$100.00 ,$80.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,8
10881600,Clean City Center private STUDIO,42.35089948,-71.06552652,42.35089948,-71.06552652,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$199.00 ,$100.00 ,$30.00 ,$25.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
13812075,1BR Aptmt in Heart of Dwntn BOS!,42.35653308,-71.05577699,42.35653308,-71.05577699,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$140.00 ,$200.00 ,$40.00 ,$100.00 ,10,10,10,10,10,10,t,strict,7.12
6993585,Huge Loft Downtown - Tons of Light,42.36658601,-71.05909171,42.36658601,-71.05909171,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$300.00 ,$350.00 ,$35.00 ,$50.00 ,10,10,10,10,10,10,f,moderate,0.08
2410846,"Sunney, Beacon Hill one bedroom",42.35776706,-71.06218007,42.35776706,-71.06218007,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$150.00 ,$500.00 ,$200.00 ,$0.00 ,9,9,10,10,10,9,f,strict,0.22
13730500,"Best Boston location, 2BR",42.35495597,-71.05948774,42.35495597,-71.05948774,Apartment,Entire home/apt,6,2,2,3,Pull-out Sofa,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$250.00 ,$100.00 ,$100.00 ,$0.00 ,10,10,9,9,10,9,f,flexible,3.23
9111413,Modern 1 bedroom in heart of Boston,42.35519377,-71.06153296,42.35519377,-71.06153296,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$240.00 ,$100.00 ,$50.00 ,$25.00 ,10,9,9,9,9,9,f,moderate,5.47
12987348,Expansive and Modern City Center,42.357376,-71.05350943,42.357376,-71.05350943,Apartment,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$375.00 ,$100.00 ,$80.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,8.3
8340072,"Location, Location and Location",42.35493354,-71.06238747,42.35493354,-71.06238747,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$225.00 ,$300.00 ,$85.00 ,$45.00 ,10,10,10,10,9,9,f,moderate,2.2
12815192,Apartment Steps from Boston Common,42.35883104,-71.06185489,42.35883104,-71.06185489,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Pets live on this property"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$175.00 ,$500.00 ,$160.00 ,$0.00 ,9,9,9,10,10,9,f,strict,1.21
7914359,Spacious Downtown Two Bedroom,42.3552017,-71.06056985,42.3552017,-71.06056985,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$365.00 ,$100.00 ,$80.00 ,$0.00 ,10,10,10,10,10,9,f,moderate,5.33
820073,"Modern Loft, 1700 SqFt. Location!",42.35628105,-71.0614093,42.35628105,-71.0614093,Loft,Entire home/apt,4,2,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$449.00 ,$500.00 ,$100.00 ,$75.00 ,10,10,10,10,10,10,f,strict,1.11
8389735,Luxury Apartment with Amazing Views,42.35281503,-71.0637127,42.35281503,-71.0637127,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$600.00 ,$500.00 ,$150.00 ,$50.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
8925974,Large Luxury Apt in Boston's Fenway,42.34312478,-71.10143719,42.34312478,-71.10143719,Apartment,Entire home/apt,4,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$375.00 ,$500.00 ,$150.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,f,strict,NA
39116,Private Room/Perfect Location!,42.34238757,-71.09725114,42.34238757,-71.09725114,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$99.00 ,$100.00 ,$25.00 ,$25.00 ,10,10,10,10,10,10,f,strict,0.62
4577188,Unique Fenway/Back Bay/Copley 1 Bed,42.34715285,-71.09299047,42.34715285,-71.09299047,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$127.00 ,$100.00 ,$40.00 ,$25.00 ,9,9,9,9,10,9,f,strict,3
3985462,Renovated One Bedroom in Back Bay,42.35070333,-71.09069812,42.35070333,-71.09069812,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$199.00 ,$300.00 ,$80.00 ,$0.00 ,10,10,10,10,10,10,t,strict,5.01
14274311,Cozy luxury Apt near prudential Center,42.34207737,-71.08456532,42.34207737,-71.08456532,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$150.00 ,$100.00 ,$50.00 ,$0.00 ,10,10,10,10,10,10,t,strict,4.69
14368660,Large Space in Living Room - Commonwealth Avenue,42.35009466,-71.10681798,42.35009466,-71.10681798,Apartment,Private room,1,1,1,1,Futon,"{""Wireless Internet"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$99.00 ,$100.00 ,$50.00 ,$0.00 ,10,10,10,10,10,10,f,strict,2
14073235,Entire 2nd Floor of Brownstone Near Fenway,42.35092923,-71.09919306,42.35092923,-71.09919306,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",$200.00 ,$250.00 ,$70.00 ,$25.00 ,NA,NA,NA,NA,NA,NA,f,moderate,NA
10231714,Fascinating Cozy Apt  with parking,42.34590449,-71.10469067,42.34590449,-71.10469067,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$140.00 ,$100.00 ,$35.00 ,$10.00 ,10,10,10,10,10,9,t,strict,4.56
6453686,Studio apartment in Fenway,42.35060093,-71.09475061,42.35060093,-71.09475061,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$140.00 ,$100.00 ,$45.00 ,$0.00 ,10,10,10,10,10,9,f,strict,3.76
3783090,High End Designer In Great Location,42.34496277,-71.10453311,42.34496277,-71.10453311,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$160.00 ,$250.00 ,$90.00 ,$0.00 ,10,10,10,10,10,10,t,flexible,1.73
13863190,Moody Studio East – Master Bedroom (BR 1 in plan),42.35108171,-71.09030969,42.35108171,-71.09030969,Condominium,Private room,3,2,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",$120.00 ,$200.00 ,$150.00 ,$50.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
12432623,Cozy private room near Fenway Park,42.34642038,-71.09368977,42.34642038,-71.09368977,Apartment,Private room,2,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$85.00 ,$200.00 ,$20.00 ,$25.00 ,9,7,10,10,10,8,f,moderate,0.88
4812786,Spacious Modern two bedroom two bath in prime location,42.34428021,-71.09771036,42.34428021,-71.09771036,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",$570.00 ,$500.00 ,$100.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,f,flexible,0.06
13266833,Private Room in Back Bay Boston! SEPT 1 - JAN!,42.34423914,-71.08935569,42.34423914,-71.08935569,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$97.00 ,$95.00 ,$25.00 ,$10.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
6516588,Modern Apartment in Back Bay Boston,42.34420702,-71.08881428,42.34420702,-71.08881428,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoke Detector""}",$175.00 ,$500.00 ,$25.00 ,$15.00 ,10,9,10,10,10,9,f,flexible,0.58
7499960,"LOCATION! SAFE,CENTRAL CITY! CHARM!",42.35062447,-71.09486023,42.35062447,-71.09486023,Condominium,Entire home/apt,1,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$295.00 ,$200.00 ,$50.00 ,$50.00 ,9,9,9,10,10,8,f,moderate,0.74
2174476,"Cozy Fenway Studio, Be Our Guest!",42.34405745,-71.09806546,42.34405745,-71.09806546,Apartment,Entire home/apt,4,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$189.00 ,$100.00 ,$40.00 ,$25.00 ,9,9,10,10,10,9,f,strict,2.66
13397201,"Great location, cozy, comfortable",42.3438738,-71.08789069,42.3438738,-71.08789069,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$175.00 ,$100.00 ,$30.00 ,$0.00 ,10,10,10,10,10,10,t,flexible,2
1141888,Charming Private Suite w/Patio,42.34201032,-71.08726559,42.34201032,-71.08726559,House,Private room,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers,""Hair Dryer""}",$149.00 ,$300.00 ,$25.00 ,$20.00 ,9,9,10,10,10,9,f,moderate,0.89
6467991,Private Room & Bath In Kenmore Sq,42.34978248,-71.09596832,42.34978248,-71.09596832,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""Laptop Friendly Workspace""}",$80.00 ,$250.00 ,$100.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,f,strict,NA
14823724,"Back Bay, Walking to Convention or Newbury or T!",42.35087752,-71.09015261,42.35087752,-71.09015261,Apartment,Entire home/apt,6,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$200.00 ,$99.00 ,$50.00 ,$39.00 ,10,10,10,10,10,10,f,strict,1
6317304,Sunny & beautiful! Walk everywhere!,42.3477331,-71.10347595,42.3477331,-71.10347595,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$193.00 ,$300.00 ,$60.00 ,$0.00 ,10,10,10,10,10,9,f,strict,3.83
13968572,"Cozy, convenient Fenway 1 BR",42.34461205,-71.08792755,42.34461205,-71.08792755,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Breakfast,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Laptop Friendly Workspace""}",$150.00 ,$100.00 ,$75.00 ,$0.00 ,10,10,10,10,10,10,f,flexible,1.58
12592117,"FENWAY PARK, EMMANUEL, Green line T, Easy!!",42.34259189,-71.10111718,42.34259189,-71.10111718,Apartment,Entire home/apt,8,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$299.00 ,$99.00 ,$60.00 ,$45.00 ,9,9,10,10,10,9,f,strict,4.85
13083058,Sunny Studio at Fenway,42.34645628,-71.10415928,42.34645628,-71.10415928,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$120.00 ,$300.00 ,$75.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,4.93
6316145,Cozy Luxury Apt in Boston/Backbay/Fenway/Symphony,42.34244651,-71.08705937,42.34244651,-71.08705937,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$180.00 ,$500.00 ,$30.00 ,$0.00 ,10,10,10,10,10,10,f,strict,4.84
14885592,NEW - Bold 1BR in Back Bay,42.349386,-71.0943208,42.349386,-71.0943208,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$169.00 ,$307.00 ,$72.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,t,strict,NA
8428314,Nice 1 BR on the park,42.34281217,-71.09774779,42.34281217,-71.09774779,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$225.00 ,$300.00 ,$50.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,2
5659780,Private apartment on Newbury Street,42.3460016,-71.08907523,42.3460016,-71.08907523,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",$275.00 ,$500.00 ,$100.00 ,$0.00 ,10,10,10,10,10,9,f,moderate,0.18
12672097,Boston Brownstone,42.34618873,-71.08887221,42.34618873,-71.08887221,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$400.00 ,$200.00 ,$30.00 ,$10.00 ,NA,NA,NA,NA,NA,NA,t,moderate,NA
4479140,"Light-filled, central apartment",42.34598257,-71.0897166,42.34598257,-71.0897166,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$190.00 ,$100.00 ,$58.00 ,$25.00 ,9,9,10,10,10,10,f,moderate,0.46
7362715,Location! Spacious with patio,42.34598002,-71.08883881,42.34598002,-71.08883881,Apartment,Shared room,2,1,1,2,Pull-out Sofa,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$79.00 ,$200.00 ,$35.00 ,$50.00 ,10,9,10,9,10,9,f,strict,0.26
